ISO Date,Timezone,Simple Date,"ELECTRICITY_DEMAND"
2020-08-13T04:00:00.000Z,America/New_York,2020-8-13 12:00:00 AM,734.4000072479248
2020-08-13T04:15:00.000Z,America/New_York,2020-8-13 12:15:00 AM,749.5200061798096
2020-08-13T04:30:00.000Z,America/New_York,2020-8-13 12:30:00 AM,749.5200061798096
2020-08-13T04:45:00.000Z,America/New_York,2020-8-13 12:45:00 AM,723.6000080108643
2020-08-13T05:00:00.000Z,America/New_York,2020-8-13 1:00:00 AM,740.8800067901611
2020-08-13T05:15:00.000Z,America/New_York,2020-8-13 1:15:00 AM,743.0400123596191
2020-08-13T05:30:00.000Z,America/New_York,2020-8-13 1:30:00 AM,734.4000034332275
2020-08-13T05:45:00.000Z,America/New_York,2020-8-13 1:45:00 AM,725.7600059509277
2020-08-13T06:00:00.000Z,America/New_York,2020-8-13 2:00:00 AM,732.2400074005127
2020-08-13T06:15:00.000Z,America/New_York,2020-8-13 2:15:00 AM,714.9600086212158
2020-08-13T06:30:00.000Z,America/New_York,2020-8-13 2:30:00 AM,719.2800045013428
2020-08-13T06:45:00.000Z,America/New_York,2020-8-13 2:45:00 AM,736.5600070953369
2020-08-13T07:00:00.000Z,America/New_York,2020-8-13 3:00:00 AM,740.8800029754639
2020-08-13T07:15:00.000Z,America/New_York,2020-8-13 3:15:00 AM,734.4000072479248
2020-08-13T07:30:00.000Z,America/New_York,2020-8-13 3:30:00 AM,727.9200077056885
2020-08-13T07:45:00.000Z,America/New_York,2020-8-13 3:45:00 AM,751.6800060272217
2020-08-13T08:00:00.000Z,America/New_York,2020-8-13 4:00:00 AM,747.3600082397461
2020-08-13T08:15:00.000Z,America/New_York,2020-8-13 4:15:00 AM,736.5600032806396
2020-08-13T08:30:00.000Z,America/New_York,2020-8-13 4:30:00 AM,749.5200099945068
2020-08-13T08:45:00.000Z,America/New_York,2020-8-13 4:45:00 AM,749.5200023651123
2020-08-13T09:00:00.000Z,America/New_York,2020-8-13 5:00:00 AM,755.9999980926514
2020-08-13T09:15:00.000Z,America/New_York,2020-8-13 5:15:00 AM,768.9600048065186
2020-08-13T09:30:00.000Z,America/New_York,2020-8-13 5:30:00 AM,773.2800102233887
2020-08-13T09:45:00.000Z,America/New_York,2020-8-13 5:45:00 AM,799.2000141143799
2020-08-13T10:00:00.000Z,America/New_York,2020-8-13 6:00:00 AM,756.0000152587891
2020-08-13T10:15:00.000Z,America/New_York,2020-8-13 6:15:00 AM,1026.0000171661377
2020-08-13T10:30:00.000Z,America/New_York,2020-8-13 6:30:00 AM,1203.1200046539307
2020-08-13T10:45:00.000Z,America/New_York,2020-8-13 6:45:00 AM,1425.5999965667725
2020-08-13T11:00:00.000Z,America/New_York,2020-8-13 7:00:00 AM,1578.9600048065186
2020-08-13T11:15:00.000Z,America/New_York,2020-8-13 7:15:00 AM,1693.439992904663
2020-08-13T11:30:00.000Z,America/New_York,2020-8-13 7:30:00 AM,1194.4799976348877
2020-08-13T11:45:00.000Z,America/New_York,2020-8-13 7:45:00 AM,1864.0799961090088
2020-08-13T12:00:00.000Z,America/New_York,2020-8-13 8:00:00 AM,1935.3599910736084
2020-08-13T12:15:00.000Z,America/New_York,2020-8-13 8:15:00 AM,2013.120002746582
2020-08-13T12:30:00.000Z,America/New_York,2020-8-13 8:30:00 AM,2008.800006866455
2020-08-13T12:45:00.000Z,America/New_York,2020-8-13 8:45:00 AM,1939.6800155639648
2020-08-13T13:00:00.000Z,America/New_York,2020-8-13 9:00:00 AM,1956.9599876403809
2020-08-13T13:15:00.000Z,America/New_York,2020-8-13 9:15:00 AM,1969.9199714660645
2020-08-13T13:30:00.000Z,America/New_York,2020-8-13 9:30:00 AM,1998.0000076293945
2020-08-13T13:45:00.000Z,America/New_York,2020-8-13 9:45:00 AM,2019.6000061035156
2020-08-13T14:00:00.000Z,America/New_York,2020-8-13 10:00:00 AM,1985.040023803711
2020-08-13T14:15:00.000Z,America/New_York,2020-8-13 10:15:00 AM,1993.680019378662
2020-08-13T14:30:00.000Z,America/New_York,2020-8-13 10:30:00 AM,1982.8800010681152
2020-08-13T14:45:00.000Z,America/New_York,2020-8-13 10:45:00 AM,1941.840000152588
2020-08-13T15:00:00.000Z,America/New_York,2020-8-13 11:00:00 AM,1853.279987335205
2020-08-13T15:15:00.000Z,America/New_York,2020-8-13 11:15:00 AM,1931.0399856567383
2020-08-13T15:30:00.000Z,America/New_York,2020-8-13 11:30:00 AM,1931.0400047302246
2020-08-13T15:45:00.000Z,America/New_York,2020-8-13 11:45:00 AM,1918.079990386963
2020-08-13T16:00:00.000Z,America/New_York,2020-8-13 12:00:00 PM,1935.3599891662598
2020-08-13T16:15:00.000Z,America/New_York,2020-8-13 12:15:00 PM,1799.2799987792969
2020-08-13T16:30:00.000Z,America/New_York,2020-8-13 12:30:00 PM,1790.640007019043
2020-08-13T16:45:00.000Z,America/New_York,2020-8-13 12:45:00 PM,1844.640022277832
2020-08-13T17:00:00.000Z,America/New_York,2020-8-13 1:00:00 PM,1844.6400299072266
2020-08-13T17:15:00.000Z,America/New_York,2020-8-13 1:15:00 PM,1848.960048675537
2020-08-13T17:30:00.000Z,America/New_York,2020-8-13 1:30:00 PM,1857.600025177002
2020-08-13T17:45:00.000Z,America/New_York,2020-8-13 1:45:00 PM,1840.3200225830078
2020-08-13T18:00:00.000Z,America/New_York,2020-8-13 2:00:00 PM,1848.9600448608398
2020-08-13T18:15:00.000Z,America/New_York,2020-8-13 2:15:00 PM,1870.56001663208
2020-08-13T18:30:00.000Z,America/New_York,2020-8-13 2:30:00 PM,1870.5600357055664
2020-08-13T18:45:00.000Z,America/New_York,2020-8-13 2:45:00 PM,1883.52001953125
2020-08-13T19:00:00.000Z,America/New_York,2020-8-13 3:00:00 PM,1887.840000152588
2020-08-13T19:15:00.000Z,America/New_York,2020-8-13 3:15:00 PM,1870.56001663208
2020-08-13T19:30:00.000Z,America/New_York,2020-8-13 3:30:00 PM,1883.5200271606445
2020-08-13T19:45:00.000Z,America/New_York,2020-8-13 3:45:00 PM,1812.239990234375
2020-08-13T20:00:00.000Z,America/New_York,2020-8-13 4:00:00 PM,1842.4800109863281
2020-08-13T20:15:00.000Z,America/New_York,2020-8-13 4:15:00 PM,1306.7999801635742
2020-08-13T20:30:00.000Z,America/New_York,2020-8-13 4:30:00 PM,1900.799961090088
2020-08-13T20:45:00.000Z,America/New_York,2020-8-13 4:45:00 PM,1892.1600036621094
2020-08-13T21:00:00.000Z,America/New_York,2020-8-13 5:00:00 PM,1913.760025024414
2020-08-13T21:15:00.000Z,America/New_York,2020-8-13 5:15:00 PM,1911.6000328063965
2020-08-13T21:30:00.000Z,America/New_York,2020-8-13 5:30:00 PM,1896.4800300598145
2020-08-13T21:45:00.000Z,America/New_York,2020-8-13 5:45:00 PM,1920.2400093078613
2020-08-13T22:00:00.000Z,America/New_York,2020-8-13 6:00:00 PM,1924.5600318908691
2020-08-13T22:15:00.000Z,America/New_York,2020-8-13 6:15:00 PM,1304.6399993896484
2020-08-13T22:30:00.000Z,America/New_York,2020-8-13 6:30:00 PM,1300.319995880127
2020-08-13T22:45:00.000Z,America/New_York,2020-8-13 6:45:00 PM,1233.3599853515625
2020-08-13T23:00:00.000Z,America/New_York,2020-8-13 7:00:00 PM,1840.3199920654297
2020-08-13T23:15:00.000Z,America/New_York,2020-8-13 7:15:00 PM,1853.2800025939941
2020-08-13T23:30:00.000Z,America/New_York,2020-8-13 7:30:00 PM,1872.7200050354004
2020-08-13T23:45:00.000Z,America/New_York,2020-8-13 7:45:00 PM,1747.439992904663
2020-08-14T00:00:00.000Z,America/New_York,2020-8-13 8:00:00 PM,1766.8800163269043
2020-08-14T00:15:00.000Z,America/New_York,2020-8-13 8:15:00 PM,851.0399990081787
2020-08-14T00:30:00.000Z,America/New_York,2020-8-13 8:30:00 PM,725.7600040435791
2020-08-14T00:45:00.000Z,America/New_York,2020-8-13 8:45:00 PM,708.4800052642822
2020-08-14T01:00:00.000Z,America/New_York,2020-8-13 9:00:00 PM,682.5600070953369
2020-08-14T01:15:00.000Z,America/New_York,2020-8-13 9:15:00 PM,693.3600063323975
2020-08-14T01:30:00.000Z,America/New_York,2020-8-13 9:30:00 PM,717.1200084686279
2020-08-14T01:45:00.000Z,America/New_York,2020-8-13 9:45:00 PM,544.3200054168701
2020-08-14T02:00:00.000Z,America/New_York,2020-8-13 10:00:00 PM,565.9200077056885
2020-08-14T02:15:00.000Z,America/New_York,2020-8-13 10:15:00 PM,747.3599987030029
2020-08-14T02:30:00.000Z,America/New_York,2020-8-13 10:30:00 PM,764.6399993896484
2020-08-14T02:45:00.000Z,America/New_York,2020-8-13 10:45:00 PM,749.5200023651123
2020-08-14T03:00:00.000Z,America/New_York,2020-8-13 11:00:00 PM,738.7200031280518
2020-08-14T03:15:00.000Z,America/New_York,2020-8-13 11:15:00 PM,736.5600070953369
2020-08-14T03:30:00.000Z,America/New_York,2020-8-13 11:30:00 PM,758.1600093841553
2020-08-14T03:45:00.000Z,America/New_York,2020-8-13 11:45:00 PM,758.160005569458
2020-08-14T04:00:00.000Z,America/New_York,2020-8-14 12:00:00 AM,751.6799983978271
2020-08-14T04:15:00.000Z,America/New_York,2020-8-14 12:15:00 AM,749.5200080871582
2020-08-14T04:30:00.000Z,America/New_York,2020-8-14 12:30:00 AM,738.7200050354004
2020-08-14T04:45:00.000Z,America/New_York,2020-8-14 12:45:00 AM,565.9200038909912
2020-08-14T05:00:00.000Z,America/New_York,2020-8-14 1:00:00 AM,565.9200057983398
2020-08-14T05:15:00.000Z,America/New_York,2020-8-14 1:15:00 AM,734.4000053405762
2020-08-14T05:30:00.000Z,America/New_York,2020-8-14 1:30:00 AM,727.9200038909912
2020-08-14T05:45:00.000Z,America/New_York,2020-8-14 1:45:00 AM,721.4400043487549
2020-08-14T06:00:00.000Z,America/New_York,2020-8-14 2:00:00 AM,725.7600002288818
2020-08-14T06:15:00.000Z,America/New_York,2020-8-14 2:15:00 AM,730.0800037384033
2020-08-14T06:30:00.000Z,America/New_York,2020-8-14 2:30:00 AM,725.7600040435791
2020-08-14T06:45:00.000Z,America/New_York,2020-8-14 2:45:00 AM,740.8800106048584
2020-08-14T07:00:00.000Z,America/New_York,2020-8-14 3:00:00 AM,738.7200031280518
2020-08-14T07:15:00.000Z,America/New_York,2020-8-14 3:15:00 AM,723.6000080108643
2020-08-14T07:30:00.000Z,America/New_York,2020-8-14 3:30:00 AM,730.079999923706
2020-08-14T07:45:00.000Z,America/New_York,2020-8-14 3:45:00 AM,738.7200107574463
2020-08-14T08:00:00.000Z,America/New_York,2020-8-14 4:00:00 AM,732.2400074005127
2020-08-14T08:15:00.000Z,America/New_York,2020-8-14 4:15:00 AM,723.600004196167
2020-08-14T08:30:00.000Z,America/New_York,2020-8-14 4:30:00 AM,712.8000030517578
2020-08-14T08:45:00.000Z,America/New_York,2020-8-14 4:45:00 AM,730.0800037384033
2020-08-14T09:00:00.000Z,America/New_York,2020-8-14 5:00:00 AM,749.5200080871582
2020-08-14T09:15:00.000Z,America/New_York,2020-8-14 5:15:00 AM,738.7200088500977
2020-08-14T09:30:00.000Z,America/New_York,2020-8-14 5:30:00 AM,734.4000110626221
2020-08-14T09:45:00.000Z,America/New_York,2020-8-14 5:45:00 AM,738.7200107574463
2020-08-14T10:00:00.000Z,America/New_York,2020-8-14 6:00:00 AM,747.3600120544434
2020-08-14T10:15:00.000Z,America/New_York,2020-8-14 6:15:00 AM,678.24001121521
2020-08-14T10:30:00.000Z,America/New_York,2020-8-14 6:30:00 AM,846.7200088500977
2020-08-14T10:45:00.000Z,America/New_York,2020-8-14 6:45:00 AM,1542.2400093078613
2020-08-14T11:00:00.000Z,America/New_York,2020-8-14 7:00:00 AM,1611.360008239746
2020-08-14T11:15:00.000Z,America/New_York,2020-8-14 7:15:00 AM,1667.5200233459473
2020-08-14T11:30:00.000Z,America/New_York,2020-8-14 7:30:00 AM,1706.4000091552734
2020-08-14T11:45:00.000Z,America/New_York,2020-8-14 7:45:00 AM,1877.0399894714355
2020-08-14T12:00:00.000Z,America/New_York,2020-8-14 8:00:00 AM,1954.7999877929688
2020-08-14T12:15:00.000Z,America/New_York,2020-8-14 8:15:00 AM,2017.4399757385254
2020-08-14T12:30:00.000Z,America/New_York,2020-8-14 8:30:00 AM,1993.679988861084
2020-08-14T12:45:00.000Z,America/New_York,2020-8-14 8:45:00 AM,2021.7600021362305
2020-08-14T13:00:00.000Z,America/New_York,2020-8-14 9:00:00 AM,2013.119987487793
2020-08-14T13:15:00.000Z,America/New_York,2020-8-14 9:15:00 AM,1995.8399772644043
2020-08-14T13:30:00.000Z,America/New_York,2020-8-14 9:30:00 AM,1997.9999885559082
2020-08-14T13:45:00.000Z,America/New_York,2020-8-14 9:45:00 AM,2002.3199996948242
2020-08-14T14:00:00.000Z,America/New_York,2020-8-14 10:00:00 AM,2004.479995727539
2020-08-14T14:15:00.000Z,America/New_York,2020-8-14 10:15:00 AM,1989.3599967956543
2020-08-14T14:30:00.000Z,America/New_York,2020-8-14 10:30:00 AM,1991.5199851989746
2020-08-14T14:45:00.000Z,America/New_York,2020-8-14 10:45:00 AM,1954.800006866455
2020-08-14T15:00:00.000Z,America/New_York,2020-8-14 11:00:00 AM,1948.3199920654297
2020-08-14T15:15:00.000Z,America/New_York,2020-8-14 11:15:00 AM,1982.8799858093262
2020-08-14T15:30:00.000Z,America/New_York,2020-8-14 11:30:00 AM,1987.1999855041504
2020-08-14T15:45:00.000Z,America/New_York,2020-8-14 11:45:00 AM,1980.7200050354004
2020-08-14T16:00:00.000Z,America/New_York,2020-8-14 12:00:00 PM,1470.9600067138672
2020-08-14T16:15:00.000Z,America/New_York,2020-8-14 12:15:00 PM,1458
2020-08-14T16:30:00.000Z,America/New_York,2020-8-14 12:30:00 PM,1967.7600021362305
2020-08-14T16:45:00.000Z,America/New_York,2020-8-14 12:45:00 PM,1978.560001373291
2020-08-14T17:00:00.000Z,America/New_York,2020-8-14 1:00:00 PM,1963.4400024414062
2020-08-14T17:15:00.000Z,America/New_York,2020-8-14 1:15:00 PM,1458.0000076293945
2020-08-14T17:30:00.000Z,America/New_York,2020-8-14 1:30:00 PM,1451.5199890136719
2020-08-14T17:45:00.000Z,America/New_York,2020-8-14 1:45:00 PM,1943.9999923706055
2020-08-14T18:00:00.000Z,America/New_York,2020-8-14 2:00:00 PM,1948.3200035095215
2020-08-14T18:15:00.000Z,America/New_York,2020-8-14 2:15:00 PM,1950.4799995422363
2020-08-14T18:30:00.000Z,America/New_York,2020-8-14 2:30:00 PM,1982.8799934387207
2020-08-14T18:45:00.000Z,America/New_York,2020-8-14 2:45:00 PM,1982.8799858093262
2020-08-14T19:00:00.000Z,America/New_York,2020-8-14 3:00:00 PM,1956.9599876403809
2020-08-14T19:15:00.000Z,America/New_York,2020-8-14 3:15:00 PM,1946.159984588623
2020-08-14T19:30:00.000Z,America/New_York,2020-8-14 3:30:00 PM,1946.1599922180176
2020-08-14T19:45:00.000Z,America/New_York,2020-8-14 3:45:00 PM,1931.0400161743164
2020-08-14T20:00:00.000Z,America/New_York,2020-8-14 4:00:00 PM,1956.9599952697754
2020-08-14T20:15:00.000Z,America/New_York,2020-8-14 4:15:00 PM,1976.3999824523926
2020-08-14T20:30:00.000Z,America/New_York,2020-8-14 4:30:00 PM,1926.719985961914
2020-08-14T20:45:00.000Z,America/New_York,2020-8-14 4:45:00 PM,1937.5200080871582
2020-08-14T21:00:00.000Z,America/New_York,2020-8-14 5:00:00 PM,1911.5999794006348
2020-08-14T21:15:00.000Z,America/New_York,2020-8-14 5:15:00 PM,1905.1199836730957
2020-08-14T21:30:00.000Z,America/New_York,2020-8-14 5:30:00 PM,1900.8000106811523
2020-08-14T21:45:00.000Z,America/New_York,2020-8-14 5:45:00 PM,1918.0799980163574
2020-08-14T22:00:00.000Z,America/New_York,2020-8-14 6:00:00 PM,1879.2000122070312
2020-08-14T22:15:00.000Z,America/New_York,2020-8-14 6:15:00 PM,1861.9199981689453
2020-08-14T22:30:00.000Z,America/New_York,2020-8-14 6:30:00 PM,1870.5599975585938
2020-08-14T22:45:00.000Z,America/New_York,2020-8-14 6:45:00 PM,1864.0799942016602
2020-08-14T23:00:00.000Z,America/New_York,2020-8-14 7:00:00 PM,1851.1199951171875
2020-08-14T23:15:00.000Z,America/New_York,2020-8-14 7:15:00 PM,1838.1600151062012
2020-08-14T23:30:00.000Z,America/New_York,2020-8-14 7:30:00 PM,1799.2800102233887
2020-08-14T23:45:00.000Z,America/New_York,2020-8-14 7:45:00 PM,1717.2000045776367
2020-08-15T00:00:00.000Z,America/New_York,2020-8-14 8:00:00 PM,1684.7999954223633
2020-08-15T00:15:00.000Z,America/New_York,2020-8-14 8:15:00 PM,814.3200073242188
2020-08-15T00:30:00.000Z,America/New_York,2020-8-14 8:30:00 PM,632.8800067901611
2020-08-15T00:45:00.000Z,America/New_York,2020-8-14 8:45:00 PM,596.1600093841553
2020-08-15T01:00:00.000Z,America/New_York,2020-8-14 9:00:00 PM,596.1600093841553
2020-08-15T01:15:00.000Z,America/New_York,2020-8-14 9:15:00 PM,585.3600101470947
2020-08-15T01:30:00.000Z,America/New_York,2020-8-14 9:30:00 PM,585.3600101470947
2020-08-15T01:45:00.000Z,America/New_York,2020-8-14 9:45:00 PM,600.4800090789795
2020-08-15T02:00:00.000Z,America/New_York,2020-8-14 10:00:00 PM,604.8000087738037
2020-08-15T02:15:00.000Z,America/New_York,2020-8-14 10:15:00 PM,583.2000102996826
2020-08-15T02:30:00.000Z,America/New_York,2020-8-14 10:30:00 PM,589.680009841919
2020-08-15T02:45:00.000Z,America/New_York,2020-8-14 10:45:00 PM,565.9200115203857
2020-08-15T03:00:00.000Z,America/New_York,2020-8-14 11:00:00 PM,550.800012588501
2020-08-15T03:15:00.000Z,America/New_York,2020-8-14 11:15:00 PM,561.6000118255615
2020-08-15T03:30:00.000Z,America/New_York,2020-8-14 11:30:00 PM,559.4400119781494
2020-08-15T03:45:00.000Z,America/New_York,2020-8-14 11:45:00 PM,427.68000984191895
2020-08-15T04:00:00.000Z,America/New_York,2020-8-15 12:00:00 AM,436.3200092315674
2020-08-15T04:15:00.000Z,America/New_York,2020-8-15 12:15:00 AM,570.24001121521
2020-08-15T04:30:00.000Z,America/New_York,2020-8-15 12:30:00 AM,574.5600109100342
2020-08-15T04:45:00.000Z,America/New_York,2020-8-15 12:45:00 AM,572.4000110626221
2020-08-15T05:00:00.000Z,America/New_York,2020-8-15 1:00:00 AM,576.7200107574463
2020-08-15T05:15:00.000Z,America/New_York,2020-8-15 1:15:00 AM,574.5600109100342
2020-08-15T05:30:00.000Z,America/New_York,2020-8-15 1:30:00 AM,578.8800106048584
2020-08-15T05:45:00.000Z,America/New_York,2020-8-15 1:45:00 AM,574.5600109100342
2020-08-15T06:00:00.000Z,America/New_York,2020-8-15 2:00:00 AM,581.0400104522705
2020-08-15T06:15:00.000Z,America/New_York,2020-8-15 2:15:00 AM,714.9600124359131
2020-08-15T06:30:00.000Z,America/New_York,2020-8-15 2:30:00 AM,710.6400051116943
2020-08-15T06:45:00.000Z,America/New_York,2020-8-15 2:45:00 AM,706.3200092315674
2020-08-15T07:00:00.000Z,America/New_York,2020-8-15 3:00:00 AM,706.3200130462646
2020-08-15T07:15:00.000Z,America/New_York,2020-8-15 3:15:00 AM,563.7600116729736
2020-08-15T07:30:00.000Z,America/New_York,2020-8-15 3:30:00 AM,572.4000110626221
2020-08-15T07:45:00.000Z,America/New_York,2020-8-15 3:45:00 AM,576.7200107574463
2020-08-15T08:00:00.000Z,America/New_York,2020-8-15 4:00:00 AM,572.4000110626221
2020-08-15T08:15:00.000Z,America/New_York,2020-8-15 4:15:00 AM,572.4000110626221
2020-08-15T08:30:00.000Z,America/New_York,2020-8-15 4:30:00 AM,563.7600116729736
2020-08-15T08:45:00.000Z,America/New_York,2020-8-15 4:45:00 AM,572.4000110626221
2020-08-15T09:00:00.000Z,America/New_York,2020-8-15 5:00:00 AM,568.0800113677979
2020-08-15T09:15:00.000Z,America/New_York,2020-8-15 5:15:00 AM,565.9200115203857
2020-08-15T09:30:00.000Z,America/New_York,2020-8-15 5:30:00 AM,572.4000110626221
2020-08-15T09:45:00.000Z,America/New_York,2020-8-15 5:45:00 AM,581.0400104522705
2020-08-15T10:00:00.000Z,America/New_York,2020-8-15 6:00:00 AM,576.7200107574463
2020-08-15T10:15:00.000Z,America/New_York,2020-8-15 6:15:00 AM,583.2000102996826
2020-08-15T10:30:00.000Z,America/New_York,2020-8-15 6:30:00 AM,598.3200092315674
2020-08-15T10:45:00.000Z,America/New_York,2020-8-15 6:45:00 AM,606.9600086212158
