ISO Date,Timezone,Simple Date,"ELECTRICITY_DEMAND"
2020-08-17T18:00:00.000Z,America/New_York,2020-8-17 2:00:00 PM,2041.2000122070312
2020-08-17T18:15:00.000Z,America/New_York,2020-8-17 2:15:00 PM,2034.7200317382812
2020-08-17T18:30:00.000Z,America/New_York,2020-8-17 2:30:00 PM,2032.560001373291
2020-08-17T18:45:00.000Z,America/New_York,2020-8-17 2:45:00 PM,2021.760009765625
2020-08-17T19:00:00.000Z,America/New_York,2020-8-17 3:00:00 PM,2026.080005645752
2020-08-17T19:15:00.000Z,America/New_York,2020-8-17 3:15:00 PM,1995.8399810791016
2020-08-17T19:30:00.000Z,America/New_York,2020-8-17 3:30:00 PM,2010.9599723815918
2020-08-17T19:45:00.000Z,America/New_York,2020-8-17 3:45:00 PM,2023.9199867248535
2020-08-17T20:00:00.000Z,America/New_York,2020-8-17 4:00:00 PM,2019.5999755859375
2020-08-17T20:15:00.000Z,America/New_York,2020-8-17 4:15:00 PM,2004.4799880981445
2020-08-17T20:30:00.000Z,America/New_York,2020-8-17 4:30:00 PM,1998
2020-08-17T20:45:00.000Z,America/New_York,2020-8-17 4:45:00 PM,2015.2799949645996
2020-08-17T21:00:00.000Z,America/New_York,2020-8-17 5:00:00 PM,1980.719970703125
2020-08-17T21:15:00.000Z,America/New_York,2020-8-17 5:15:00 PM,1972.0799751281738
2020-08-17T21:30:00.000Z,America/New_York,2020-8-17 5:30:00 PM,1952.6400032043457
2020-08-17T21:45:00.000Z,America/New_York,2020-8-17 5:45:00 PM,1909.4400177001953
2020-08-17T22:00:00.000Z,America/New_York,2020-8-17 6:00:00 PM,1922.399990081787
2020-08-17T22:15:00.000Z,America/New_York,2020-8-17 6:15:00 PM,1974.2399864196777
2020-08-17T22:30:00.000Z,America/New_York,2020-8-17 6:30:00 PM,1952.6399955749512
2020-08-17T22:45:00.000Z,America/New_York,2020-8-17 6:45:00 PM,1885.6799926757812
2020-08-17T23:00:00.000Z,America/New_York,2020-8-17 7:00:00 PM,1753.9199867248535
2020-08-17T23:15:00.000Z,America/New_York,2020-8-17 7:15:00 PM,1782.0000190734863
2020-08-17T23:30:00.000Z,America/New_York,2020-8-17 7:30:00 PM,1810.079990386963
2020-08-17T23:45:00.000Z,America/New_York,2020-8-17 7:45:00 PM,1797.1200141906738
2020-08-18T00:00:00.000Z,America/New_York,2020-8-17 8:00:00 PM,1671.8400230407715
2020-08-18T00:15:00.000Z,America/New_York,2020-8-17 8:15:00 PM,788.4000110626221
2020-08-18T00:30:00.000Z,America/New_York,2020-8-17 8:30:00 PM,630.7200088500977
2020-08-18T00:45:00.000Z,America/New_York,2020-8-17 8:45:00 PM,628.5600109100342
2020-08-18T01:00:00.000Z,America/New_York,2020-8-17 9:00:00 PM,606.9600086212158
2020-08-18T01:15:00.000Z,America/New_York,2020-8-17 9:15:00 PM,635.0400066375732
2020-08-18T01:30:00.000Z,America/New_York,2020-8-17 9:30:00 PM,639.3600063323975
2020-08-18T01:45:00.000Z,America/New_York,2020-8-17 9:45:00 PM,643.6800060272217
2020-08-18T02:00:00.000Z,America/New_York,2020-8-17 10:00:00 PM,667.4400043487549
2020-08-18T02:15:00.000Z,America/New_York,2020-8-17 10:15:00 PM,660.9600048065186
2020-08-18T02:30:00.000Z,America/New_York,2020-8-17 10:30:00 PM,665.2800045013428
2020-08-18T02:45:00.000Z,America/New_York,2020-8-17 10:45:00 PM,632.8800067901611
2020-08-18T03:00:00.000Z,America/New_York,2020-8-17 11:00:00 PM,645.8400077819824
2020-08-18T03:15:00.000Z,America/New_York,2020-8-17 11:15:00 PM,639.3600063323975
2020-08-18T03:30:00.000Z,America/New_York,2020-8-17 11:30:00 PM,641.5200061798096
2020-08-18T03:45:00.000Z,America/New_York,2020-8-17 11:45:00 PM,650.160005569458
2020-08-18T04:00:00.000Z,America/New_York,2020-8-18 12:00:00 AM,632.8800067901611
2020-08-18T04:15:00.000Z,America/New_York,2020-8-18 12:15:00 AM,656.6400089263916
2020-08-18T04:30:00.000Z,America/New_York,2020-8-18 12:30:00 AM,641.5200099945068
2020-08-18T04:45:00.000Z,America/New_York,2020-8-18 12:45:00 AM,641.5200080871582
2020-08-18T05:00:00.000Z,America/New_York,2020-8-18 1:00:00 AM,658.8000087738037
2020-08-18T05:15:00.000Z,America/New_York,2020-8-18 1:15:00 AM,665.2800102233887
2020-08-18T05:30:00.000Z,America/New_York,2020-8-18 1:30:00 AM,667.4400100708008
2020-08-18T05:45:00.000Z,America/New_York,2020-8-18 1:45:00 AM,639.3600082397461
2020-08-18T06:00:00.000Z,America/New_York,2020-8-18 2:00:00 AM,650.160005569458
2020-08-18T06:15:00.000Z,America/New_York,2020-8-18 2:15:00 AM,637.200008392334
2020-08-18T06:30:00.000Z,America/New_York,2020-8-18 2:30:00 AM,637.200008392334
2020-08-18T06:45:00.000Z,America/New_York,2020-8-18 2:45:00 AM,643.6800079345703
2020-08-18T07:00:00.000Z,America/New_York,2020-8-18 3:00:00 AM,641.5200099945068
2020-08-18T07:15:00.000Z,America/New_York,2020-8-18 3:15:00 AM,637.2000064849854
2020-08-18T07:30:00.000Z,America/New_York,2020-8-18 3:30:00 AM,630.720006942749
2020-08-18T07:45:00.000Z,America/New_York,2020-8-18 3:45:00 AM,628.5600070953369
2020-08-18T08:00:00.000Z,America/New_York,2020-8-18 4:00:00 AM,635.0400066375732
2020-08-18T08:15:00.000Z,America/New_York,2020-8-18 4:15:00 AM,628.5600070953369
2020-08-18T08:30:00.000Z,America/New_York,2020-8-18 4:30:00 AM,639.3600082397461
2020-08-18T08:45:00.000Z,America/New_York,2020-8-18 4:45:00 AM,637.2000064849854
2020-08-18T09:00:00.000Z,America/New_York,2020-8-18 5:00:00 AM,507.600004196167
2020-08-18T09:15:00.000Z,America/New_York,2020-8-18 5:15:00 AM,503.2800102233887
2020-08-18T09:30:00.000Z,America/New_York,2020-8-18 5:30:00 AM,671.7600116729736
2020-08-18T09:45:00.000Z,America/New_York,2020-8-18 5:45:00 AM,691.2000122070312
2020-08-18T10:00:00.000Z,America/New_York,2020-8-18 6:00:00 AM,693.360013961792
2020-08-18T10:15:00.000Z,America/New_York,2020-8-18 6:15:00 AM,712.8000106811523
2020-08-18T10:30:00.000Z,America/New_York,2020-8-18 6:30:00 AM,723.6000099182129
2020-08-18T10:45:00.000Z,America/New_York,2020-8-18 6:45:00 AM,835.9200077056885
2020-08-18T11:00:00.000Z,America/New_York,2020-8-18 7:00:00 AM,1421.2800064086914
2020-08-18T11:15:00.000Z,America/New_York,2020-8-18 7:15:00 AM,1658.8799896240234
2020-08-18T11:30:00.000Z,America/New_York,2020-8-18 7:30:00 AM,1710.720027923584
2020-08-18T11:45:00.000Z,America/New_York,2020-8-18 7:45:00 AM,1375.9200057983398
2020-08-18T12:00:00.000Z,America/New_York,2020-8-18 8:00:00 AM,1520.6400032043457
2020-08-18T12:15:00.000Z,America/New_York,2020-8-18 8:15:00 AM,2101.680000305176
2020-08-18T12:30:00.000Z,America/New_York,2020-8-18 8:30:00 AM,2110.319984436035
2020-08-18T12:45:00.000Z,America/New_York,2020-8-18 8:45:00 AM,2082.240005493164
2020-08-18T13:00:00.000Z,America/New_York,2020-8-18 9:00:00 AM,
2020-08-18T13:15:00.000Z,America/New_York,2020-8-18 9:15:00 AM,
2020-08-18T13:30:00.000Z,America/New_York,2020-8-18 9:30:00 AM,
2020-08-18T13:45:00.000Z,America/New_York,2020-8-18 9:45:00 AM,
2020-08-18T14:00:00.000Z,America/New_York,2020-8-18 10:00:00 AM,
2020-08-18T14:15:00.000Z,America/New_York,2020-8-18 10:15:00 AM,
2020-08-18T14:30:00.000Z,America/New_York,2020-8-18 10:30:00 AM,
2020-08-18T14:45:00.000Z,America/New_York,2020-8-18 10:45:00 AM,
2020-08-18T15:00:00.000Z,America/New_York,2020-8-18 11:00:00 AM,
2020-08-18T15:15:00.000Z,America/New_York,2020-8-18 11:15:00 AM,
2020-08-18T15:30:00.000Z,America/New_York,2020-8-18 11:30:00 AM,
2020-08-18T15:45:00.000Z,America/New_York,2020-8-18 11:45:00 AM,
2020-08-18T16:00:00.000Z,America/New_York,2020-8-18 12:00:00 PM,1864.0799942016602
2020-08-18T16:15:00.000Z,America/New_York,2020-8-18 12:15:00 PM,1868.399990081787
2020-08-18T16:30:00.000Z,America/New_York,2020-8-18 12:30:00 PM,1868.400001525879
2020-08-18T16:45:00.000Z,America/New_York,2020-8-18 12:45:00 PM,1853.2799987792969
2020-08-18T17:00:00.000Z,America/New_York,2020-8-18 1:00:00 PM,1848.96000289917
2020-08-18T17:15:00.000Z,America/New_York,2020-8-18 1:15:00 PM,1857.600009918213
2020-08-18T17:30:00.000Z,America/New_York,2020-8-18 1:30:00 PM,1881.3599891662598
2020-08-18T17:45:00.000Z,America/New_York,2020-8-18 1:45:00 PM,1859.759994506836
2020-08-18T18:00:00.000Z,America/New_York,2020-8-18 2:00:00 PM,1861.919994354248
2020-08-18T18:15:00.000Z,America/New_York,2020-8-18 2:15:00 PM,1861.9200019836426
2020-08-18T18:30:00.000Z,America/New_York,2020-8-18 2:30:00 PM,1373.7599983215332
2020-08-18T18:45:00.000Z,America/New_York,2020-8-18 2:45:00 PM,1404
2020-08-18T19:00:00.000Z,America/New_York,2020-8-18 3:00:00 PM,1881.3600006103516
2020-08-18T19:15:00.000Z,America/New_York,2020-8-18 3:15:00 PM,1853.2799911499023
2020-08-18T19:30:00.000Z,America/New_York,2020-8-18 3:30:00 PM,1777.6799774169922
2020-08-18T19:45:00.000Z,America/New_York,2020-8-18 3:45:00 PM,1810.0799713134766
2020-08-18T20:00:00.000Z,America/New_York,2020-8-18 4:00:00 PM,1827.3599815368652
2020-08-18T20:15:00.000Z,America/New_York,2020-8-18 4:15:00 PM,1853.2799949645996
2020-08-18T20:30:00.000Z,America/New_York,2020-8-18 4:30:00 PM,1823.0399894714355
2020-08-18T20:45:00.000Z,America/New_York,2020-8-18 4:45:00 PM,1820.8800010681152
2020-08-18T21:00:00.000Z,America/New_York,2020-8-18 5:00:00 PM,1831.6799926757812
2020-08-18T21:15:00.000Z,America/New_York,2020-8-18 5:15:00 PM,1816.5599975585938
2020-08-18T21:30:00.000Z,America/New_York,2020-8-18 5:30:00 PM,1298.1599884033203
2020-08-18T21:45:00.000Z,America/New_York,2020-8-18 5:45:00 PM,1302.47998046875
2020-08-18T22:00:00.000Z,America/New_York,2020-8-18 6:00:00 PM,1740.959976196289
2020-08-18T22:15:00.000Z,America/New_York,2020-8-18 6:15:00 PM,1732.3199882507324
2020-08-18T22:30:00.000Z,America/New_York,2020-8-18 6:30:00 PM,1736.6399612426758
2020-08-18T22:45:00.000Z,America/New_York,2020-8-18 6:45:00 PM,1766.8799591064453
2020-08-18T23:00:00.000Z,America/New_York,2020-8-18 7:00:00 PM,1738.7999839782715
2020-08-18T23:15:00.000Z,America/New_York,2020-8-18 7:15:00 PM,1727.9999694824219
2020-08-18T23:30:00.000Z,America/New_York,2020-8-18 7:30:00 PM,1723.6800079345703
2020-08-18T23:45:00.000Z,America/New_York,2020-8-18 7:45:00 PM,1695.6000137329102
2020-08-19T00:00:00.000Z,America/New_York,2020-8-18 8:00:00 PM,1622.1599922180176
2020-08-19T00:15:00.000Z,America/New_York,2020-8-18 8:15:00 PM,926.6400051116943
2020-08-19T00:30:00.000Z,America/New_York,2020-8-18 8:30:00 PM,844.5600070953369
2020-08-19T00:45:00.000Z,America/New_York,2020-8-18 8:45:00 PM,725.7600078582764
2020-08-19T01:00:00.000Z,America/New_York,2020-8-18 9:00:00 PM,587.5200099945068
2020-08-19T01:15:00.000Z,America/New_York,2020-8-18 9:15:00 PM,594.0000095367432
2020-08-19T01:30:00.000Z,America/New_York,2020-8-18 9:30:00 PM,606.9600086212158
2020-08-19T01:45:00.000Z,America/New_York,2020-8-18 9:45:00 PM,611.28000831604
2020-08-19T02:00:00.000Z,America/New_York,2020-8-18 10:00:00 PM,613.4400081634521
2020-08-19T02:15:00.000Z,America/New_York,2020-8-18 10:15:00 PM,645.8400115966797
2020-08-19T02:30:00.000Z,America/New_York,2020-8-18 10:30:00 PM,645.8400058746338
2020-08-19T02:45:00.000Z,America/New_York,2020-8-18 10:45:00 PM,643.6800060272217
2020-08-19T03:00:00.000Z,America/New_York,2020-8-18 11:00:00 PM,641.5200061798096
2020-08-19T03:15:00.000Z,America/New_York,2020-8-18 11:15:00 PM,637.2000064849854
2020-08-19T03:30:00.000Z,America/New_York,2020-8-18 11:30:00 PM,630.720006942749
2020-08-19T03:45:00.000Z,America/New_York,2020-8-18 11:45:00 PM,645.8400058746338
2020-08-19T04:00:00.000Z,America/New_York,2020-8-19 12:00:00 AM,
2020-08-19T04:15:00.000Z,America/New_York,2020-8-19 12:15:00 AM,
2020-08-19T04:30:00.000Z,America/New_York,2020-8-19 12:30:00 AM,
2020-08-19T04:45:00.000Z,America/New_York,2020-8-19 12:45:00 AM,
2020-08-19T05:00:00.000Z,America/New_York,2020-8-19 1:00:00 AM,
2020-08-19T05:15:00.000Z,America/New_York,2020-8-19 1:15:00 AM,
2020-08-19T05:30:00.000Z,America/New_York,2020-8-19 1:30:00 AM,
2020-08-19T05:45:00.000Z,America/New_York,2020-8-19 1:45:00 AM,
2020-08-19T06:00:00.000Z,America/New_York,2020-8-19 2:00:00 AM,
2020-08-19T06:15:00.000Z,America/New_York,2020-8-19 2:15:00 AM,
2020-08-19T06:30:00.000Z,America/New_York,2020-8-19 2:30:00 AM,
2020-08-19T06:45:00.000Z,America/New_York,2020-8-19 2:45:00 AM,
2020-08-19T07:00:00.000Z,America/New_York,2020-8-19 3:00:00 AM,
2020-08-19T07:15:00.000Z,America/New_York,2020-8-19 3:15:00 AM,
2020-08-19T07:30:00.000Z,America/New_York,2020-8-19 3:30:00 AM,
2020-08-19T07:45:00.000Z,America/New_York,2020-8-19 3:45:00 AM,
2020-08-19T08:00:00.000Z,America/New_York,2020-8-19 4:00:00 AM,
2020-08-19T08:15:00.000Z,America/New_York,2020-8-19 4:15:00 AM,
2020-08-19T08:30:00.000Z,America/New_York,2020-8-19 4:30:00 AM,
2020-08-19T08:45:00.000Z,America/New_York,2020-8-19 4:45:00 AM,
2020-08-19T09:00:00.000Z,America/New_York,2020-8-19 5:00:00 AM,
2020-08-19T09:15:00.000Z,America/New_York,2020-8-19 5:15:00 AM,
2020-08-19T09:30:00.000Z,America/New_York,2020-8-19 5:30:00 AM,
2020-08-19T09:45:00.000Z,America/New_York,2020-8-19 5:45:00 AM,
2020-08-19T10:00:00.000Z,America/New_York,2020-8-19 6:00:00 AM,
2020-08-19T10:15:00.000Z,America/New_York,2020-8-19 6:15:00 AM,
2020-08-19T10:30:00.000Z,America/New_York,2020-8-19 6:30:00 AM,
2020-08-19T10:45:00.000Z,America/New_York,2020-8-19 6:45:00 AM,
2020-08-19T11:00:00.000Z,America/New_York,2020-8-19 7:00:00 AM,
2020-08-19T11:15:00.000Z,America/New_York,2020-8-19 7:15:00 AM,
2020-08-19T11:30:00.000Z,America/New_York,2020-8-19 7:30:00 AM,
2020-08-19T11:45:00.000Z,America/New_York,2020-8-19 7:45:00 AM,
2020-08-19T12:00:00.000Z,America/New_York,2020-8-19 8:00:00 AM,
2020-08-19T12:15:00.000Z,America/New_York,2020-8-19 8:15:00 AM,
2020-08-19T12:30:00.000Z,America/New_York,2020-8-19 8:30:00 AM,
2020-08-19T12:45:00.000Z,America/New_York,2020-8-19 8:45:00 AM,
2020-08-19T13:00:00.000Z,America/New_York,2020-8-19 9:00:00 AM,1836.0000228881836
2020-08-19T13:15:00.000Z,America/New_York,2020-8-19 9:15:00 AM,1816.5600128173828
2020-08-19T13:30:00.000Z,America/New_York,2020-8-19 9:30:00 AM,915.8400039672852
2020-08-19T13:45:00.000Z,America/New_York,2020-8-19 9:45:00 AM,1799.2800102233887
2020-08-19T14:00:00.000Z,America/New_York,2020-8-19 10:00:00 AM,1749.599983215332
2020-08-19T14:15:00.000Z,America/New_York,2020-8-19 10:15:00 AM,1725.8399963378906
2020-08-19T14:30:00.000Z,America/New_York,2020-8-19 10:30:00 AM,1719.3599967956543
2020-08-19T14:45:00.000Z,America/New_York,2020-8-19 10:45:00 AM,1727.9999923706055
2020-08-19T15:00:00.000Z,America/New_York,2020-8-19 11:00:00 AM,1693.4399757385254
2020-08-19T15:15:00.000Z,America/New_York,2020-8-19 11:15:00 AM,1712.8799896240234
2020-08-19T15:30:00.000Z,America/New_York,2020-8-19 11:30:00 AM,1732.3199920654297
2020-08-19T15:45:00.000Z,America/New_York,2020-8-19 11:45:00 AM,853.1999855041504
2020-08-19T16:00:00.000Z,America/New_York,2020-8-19 12:00:00 PM,1730.1599960327148
2020-08-19T16:15:00.000Z,America/New_York,2020-8-19 12:15:00 PM,1749.5999908447266
2020-08-19T16:30:00.000Z,America/New_York,2020-8-19 12:30:00 PM,1734.4799880981445
2020-08-19T16:45:00.000Z,America/New_York,2020-8-19 12:45:00 PM,1734.4800109863281
2020-08-19T17:00:00.000Z,America/New_York,2020-8-19 1:00:00 PM,1766.8800010681152
2020-08-19T17:15:00.000Z,America/New_York,2020-8-19 1:15:00 PM,1762.5600204467773
2020-08-19T17:30:00.000Z,America/New_York,2020-8-19 1:30:00 PM,1745.2799949645996
2020-08-19T17:45:00.000Z,America/New_York,2020-8-19 1:45:00 PM,1751.7600135803223
2020-08-19T18:00:00.000Z,America/New_York,2020-8-19 2:00:00 PM,1799.2800102233887
2020-08-19T18:15:00.000Z,America/New_York,2020-8-19 2:15:00 PM,889.9200057983398
2020-08-19T18:30:00.000Z,America/New_York,2020-8-19 2:30:00 PM,1298.1600189208984
2020-08-19T18:45:00.000Z,America/New_York,2020-8-19 2:45:00 PM,1317.5999908447266
2020-08-19T19:00:00.000Z,America/New_York,2020-8-19 3:00:00 PM,1764.7200164794922
2020-08-19T19:15:00.000Z,America/New_York,2020-8-19 3:15:00 PM,1732.3200035095215
2020-08-19T19:30:00.000Z,America/New_York,2020-8-19 3:30:00 PM,1723.6799812316895
2020-08-19T19:45:00.000Z,America/New_York,2020-8-19 3:45:00 PM,1738.800006866455
2020-08-19T20:00:00.000Z,America/New_York,2020-8-19 4:00:00 PM,1699.920021057129
2020-08-19T20:15:00.000Z,America/New_York,2020-8-19 4:15:00 PM,831.6000061035156
2020-08-19T20:30:00.000Z,America/New_York,2020-8-19 4:30:00 PM,1715.0400123596191
2020-08-19T20:45:00.000Z,America/New_York,2020-8-19 4:45:00 PM,1717.1999969482422
2020-08-19T21:00:00.000Z,America/New_York,2020-8-19 5:00:00 PM,1738.8000030517578
2020-08-19T21:15:00.000Z,America/New_York,2020-8-19 5:15:00 PM,1717.1999893188477
2020-08-19T21:30:00.000Z,America/New_York,2020-8-19 5:30:00 PM,1717.1999893188477
2020-08-19T21:45:00.000Z,America/New_York,2020-8-19 5:45:00 PM,1684.7999954223633
2020-08-19T22:00:00.000Z,America/New_York,2020-8-19 6:00:00 PM,1674.000015258789
2020-08-19T22:15:00.000Z,America/New_York,2020-8-19 6:15:00 PM,1682.6399841308594
2020-08-19T22:30:00.000Z,America/New_York,2020-8-19 6:30:00 PM,1641.6000137329102
2020-08-19T22:45:00.000Z,America/New_York,2020-8-19 6:45:00 PM,1643.7599906921387
2020-08-19T23:00:00.000Z,America/New_York,2020-8-19 7:00:00 PM,1656.7200088500977
2020-08-19T23:15:00.000Z,America/New_York,2020-8-19 7:15:00 PM,1607.03999710083
2020-08-19T23:30:00.000Z,America/New_York,2020-8-19 7:30:00 PM,1216.079990386963
2020-08-19T23:45:00.000Z,America/New_York,2020-8-19 7:45:00 PM,1179.359992980957
2020-08-20T00:00:00.000Z,America/New_York,2020-8-19 8:00:00 PM,1505.5199851989746
2020-08-20T00:15:00.000Z,America/New_York,2020-8-19 8:15:00 PM,427.6800060272217
2020-08-20T00:30:00.000Z,America/New_York,2020-8-19 8:30:00 PM,600.4800090789795
2020-08-20T00:45:00.000Z,America/New_York,2020-8-19 8:45:00 PM,719.28000831604
2020-08-20T01:00:00.000Z,America/New_York,2020-8-19 9:00:00 PM,319.6800060272217
2020-08-20T01:15:00.000Z,America/New_York,2020-8-19 9:15:00 PM,594.0000095367432
2020-08-20T01:30:00.000Z,America/New_York,2020-8-19 9:30:00 PM,604.8000087738037
2020-08-20T01:45:00.000Z,America/New_York,2020-8-19 9:45:00 PM,617.7600078582764
2020-08-20T02:00:00.000Z,America/New_York,2020-8-19 10:00:00 PM,628.5600070953369
2020-08-20T02:15:00.000Z,America/New_York,2020-8-19 10:15:00 PM,656.640007019043
2020-08-20T02:30:00.000Z,America/New_York,2020-8-19 10:30:00 PM,648.0000076293945
2020-08-20T02:45:00.000Z,America/New_York,2020-8-19 10:45:00 PM,635.0400085449219
2020-08-20T03:00:00.000Z,America/New_York,2020-8-19 11:00:00 PM,641.5200061798096
2020-08-20T03:15:00.000Z,America/New_York,2020-8-19 11:15:00 PM,648.0000076293945
2020-08-20T03:30:00.000Z,America/New_York,2020-8-19 11:30:00 PM,639.3600063323975
2020-08-20T03:45:00.000Z,America/New_York,2020-8-19 11:45:00 PM,360.72000312805176